loan_amnt,int_rate,annual_inc,dti,emp_length,open_acc,revol_util,pub_rec,delinq_2yrs,loan_status
12000.0,10.99,46151.0,16.38,5,8.0,57.5,0.0,0.0,0
15000.0,12.59,42000.0,32.43,10,6.0,48.7,1.0,0.0,1
18000.0,7.26,70000.0,16.64,10,8.0,55.9,0.0,0.0,0
17000.0,7.26,125000.0,11.9,3,8.0,59.9,0.0,0.0,0
23000.0,7.89,55000.0,24.63,3,17.0,47.7,0.0,0.0,0
15000.0,12.29,106500.0,26.03,10,14.0,58.0,1.0,1.0,1
8000.0,13.99,43000.0,11.39,0,10.0,53.8,2.0,0.0,0
10000.0,12.05,50000.0,20.88,1,14.0,15.3,3.0,0.0,1
6075.0,18.25,41000.0,3.34,7,6.0,69.9,1.0,0.0,0
11200.0,12.69,117000.0,20.09,3,21.0,76.9,0.0,0.0,0
10000.0,7.26,60000.0,6.84,10,20.0,9.8,0.0,0.0,0
12500.0,5.32,47000.0,29.42,4,20.0,54.9,0.0,0.0,0
9100.0,23.99,26000.0,33.98,1,28.0,68.1,0.0,0.0,1
24300.0,16.99,54000.0,34.0,6,14.0,84.0,0.0,0.0,0
8000.0,7.26,76378.0,19.74,1,4.0,86.5,0.0,0.0,0
10000.0,10.99,65000.0,36.36,10,24.0,57.8,0.0,0.0,0
2575.0,17.86,45000.0,15.3,1,4.0,66.3,0.0,0.0,0
19200.0,16.99,120000.0,11.56,0,15.0,41.9,1.0,0.0,0
20000.0,13.33,68598.0,31.53,6,17.0,67.8,0.0,0.0,0
18000.0,7.26,100000.0,12.17,6,12.0,24.1,0.0,1.0,0
18000.0,16.99,68500.0,15.38,7,15.0,47.1,0.0,0.0,0
13000.0,7.89,104000.0,7.43,10,7.0,46.0,0.0,1.0,0
5600.0,15.61,30000.0,16.08,10,3.0,91.7,0.0,0.0,0
15000.0,13.33,124000.0,10.18,10,13.0,64.5,0.0,3.0,0
26075.0,9.17,87402.0,29.48,10,15.0,43.7,0.0,0.0,0
14125.0,6.92,45000.0,30.29,8,27.0,39.3,0.0,0.0,0
11200.0,9.17,60000.0,22.22,10,15.0,62.2,1.0,0.0,0
26000.0,19.19,60000.0,15.98,10,6.0,65.8,0.0,0.0,1
14600.0,18.55,52700.0,22.25,5,8.0,73.4,1.0,0.0,0
4000.0,14.48,47900.0,31.09,10,10.0,57.1,0.0,0.0,0
8000.0,9.17,183960.0,17.16,5,17.0,38.4,0.0,0.0,0
15950.0,13.99,90000.0,19.16,10,14.0,48.5,0.0,0.0,0
18000.0,11.49,90000.0,6.2,0,7.0,61.0,0.0,0.0,0
10000.0,14.65,43000.0,25.4,3,18.0,50.0,1.0,1.0,0
20000.0,17.86,50000.0,27.17,2,16.0,57.7,0.0,0.0,0
3000.0,7.89,102000.0,7.85,10,12.0,53.8,0.0,1.0,1
20000.0,7.26,105000.0,23.25,4,9.0,65.3,0.0,0.0,0
18000.0,8.18,85000.0,17.11,0,18.0,32.0,0.0,0.0,0
21200.0,16.55,120000.0,13.79,2,18.0,64.7,4.0,0.0,0
12600.0,19.19,72000.0,19.98,3,11.0,37.9,1.0,0.0,0
16000.0,13.99,80000.0,11.57,10,7.0,77.9,0.0,0.0,0
28000.0,7.89,143000.0,18.02,10,10.0,70.0,0.0,0.0,0
8000.0,11.53,37000.0,13.33,9,17.0,73.3,0.0,0.0,0
5000.0,13.33,114000.0,9.64,5,12.0,60.5,0.0,0.0,0
7200.0,6.24,40000.0,13.68,2,15.0,30.4,0.0,0.0,0
5550.0,16.55,54600.0,7.47,10,5.0,51.5,1.0,0.0,0
9000.0,10.99,28000.0,24.26,1,13.0,38.9,0.0,1.0,0
18000.0,6.89,67000.0,11.99,1,10.0,81.6,0.0,0.0,0
10000.0,7.89,30000.0,4.76,7,7.0,15.9,1.0,0.0,0
6000.0,12.05,26000.0,27.61,5,4.0,62.7,0.0,1.0,0
10000.0,9.99,76000.0,11.76,0,9.0,56.9,0.0,1.0,0
15000.0,9.17,85000.0,9.02,1,9.0,61.8,0.0,1.0,0
13350.0,25.57,45000.0,11.52,2,6.0,52.6,1.0,0.0,0
4800.0,14.85,19500.0,5.23,0,6.0,8.8,0.0,0.0,0
7000.0,9.99,56060.0,25.09,10,12.0,15.1,0.0,0.0,0
12000.0,8.18,30000.0,27.16,4,8.0,65.9,0.0,1.0,0
12000.0,14.65,156000.0,13.62,8,9.0,59.6,0.0,0.0,0
8000.0,5.32,105000.0,16.95,10,14.0,10.4,0.0,1.0,0
20000.0,13.99,43000.0,35.55,2,9.0,77.2,0.0,0.0,0
10000.0,11.22,68000.0,17.18,10,9.0,49.2,1.0,1.0,0
10000.0,7.89,61000.0,7.91,2,9.0,73.7,0.0,0.0,0
15000.0,7.89,60000.0,16.76,1,15.0,26.4,1.0,1.0,0
20000.0,13.99,79000.0,26.89,10,13.0,64.5,0.0,0.0,1
14400.0,11.53,106000.0,15.22,8,13.0,76.4,0.0,1.0,0
30000.0,11.53,120000.0,10.08,10,11.0,71.5,0.0,0.0,0
9000.0,8.18,72000.0,10.27,10,11.0,4.6,1.0,0.0,0
6400.0,6.24,40000.0,18.99,3,27.0,12.3,0.0,0.0,0
20000.0,13.33,52000.0,3.23,10,10.0,32.6,1.0,1.0,0
32500.0,17.86,92000.0,20.9,7,8.0,84.3,0.0,0.0,0
13000.0,10.99,45000.0,25.39,9,10.0,74.7,0.0,0.0,0
25000.0,9.17,85000.0,12.42,10,5.0,87.2,0.0,0.0,0
11000.0,13.67,110000.0,15.52,10,24.0,16.3,0.0,0.0,1
15000.0,13.99,50468.8,22.66,0,7.0,43.6,0.0,0.0,0
13000.0,13.99,50000.0,16.92,10,15.0,56.0,1.0,0.0,0
1000.0,13.67,105000.0,22.65,10,33.0,18.9,0.0,2.0,0
5000.0,11.53,47000.0,25.61,3,19.0,39.6,0.0,1.0,0
8000.0,7.26,60000.0,22.74,8,17.0,28.3,0.0,1.0,0
8000.0,12.69,37500.0,23.2,10,4.0,50.7,0.0,0.0,1
10000.0,15.61,110000.0,4.75,7,10.0,31.6,0.0,1.0,0
6000.0,5.32,54412.8,18.5,10,15.0,10.0,0.0,0.0,0
13300.0,12.29,60000.0,23.5,10,7.0,56.9,0.0,0.0,0
34650.0,14.65,77000.0,31.7,7,15.0,87.0,0.0,0.0,0
18000.0,13.99,65000.0,11.47,2,12.0,54.2,0.0,0.0,0
20000.0,9.17,140000.0,20.49,1,23.0,51.6,0.0,0.0,0
10000.0,15.61,61200.0,24.16,3,10.0,45.1,0.0,1.0,0
7500.0,8.18,42700.0,18.94,7,4.0,35.0,1.0,0.0,0
15000.0,11.53,85000.0,18.15,10,18.0,58.5,0.0,0.0,0
20000.0,14.33,50000.0,10.63,10,5.0,80.1,0.0,0.0,1
12000.0,11.53,70000.0,11.01,5,8.0,95.9,0.0,0.0,0
24000.0,6.24,115000.0,10.84,10,4.0,6.6,0.0,0.0,1
2000.0,7.89,45000.0,29.12,10,17.0,42.1,0.0,1.0,1
35000.0,23.99,92000.0,11.1,10,12.0,73.1,0.0,1.0,0
14000.0,12.29,83870.0,13.15,5,7.0,78.7,0.0,0.0,0
12000.0,5.32,86000.0,19.9,10,12.0,18.1,2.0,0.0,0
4000.0,13.99,24000.0,18.55,0,14.0,89.4,0.0,0.0,0
35000.0,7.89,90000.0,15.53,1,4.0,96.8,0.0,0.0,0
25000.0,13.99,71000.0,13.27,5,11.0,31.0,0.0,0.0,0
7325.0,15.61,55000.0,25.01,10,9.0,47.6,0.0,0.0,0
17000.0,8.18,37000.0,20.4,10,11.0,32.7,0.0,0.0,0
21000.0,9.99,83000.0,22.59,0,10.0,71.1,1.0,0.0,1
6400.0,12.29,47759.0,24.21,4,4.0,100.2,0.0,0.0,0
7975.0,11.49,69000.0,5.23,10,14.0,39.4,1.0,0.0,0
7000.0,6.89,75000.0,26.29,8,7.0,45.9,0.0,0.0,0
18000.0,6.24,40000.0,33.63,4,6.0,93.6,0.0,0.0,0
13450.0,7.89,50000.0,12.74,10,21.0,20.5,0.0,0.0,1
5600.0,13.99,49171.0,21.63,5,18.0,32.9,1.0,0.0,0
15000.0,9.99,50000.0,5.11,6,10.0,45.7,0.0,0.0,0
18700.0,16.99,55000.0,20.73,0,19.0,73.2,0.0,0.0,0
19875.0,12.29,49100.0,31.76,1,15.0,63.9,0.0,0.0,0
24000.0,11.53,130000.0,15.23,4,9.0,62.0,0.0,0.0,1
21000.0,13.33,175000.0,11.92,2,19.0,80.9,0.0,0.0,0
18000.0,10.99,44000.0,37.51,10,22.0,38.0,0.0,0.0,0
15600.0,8.18,58000.0,21.73,10,21.0,46.6,0.0,1.0,0
8400.0,7.89,26000.0,17.13,4,7.0,61.4,0.0,0.0,0
1600.0,11.99,16000.0,18.15,4,3.0,9.4,0.0,0.0,0
6000.0,12.29,22880.0,32.32,0,8.0,22.3,0.0,0.0,1
15000.0,6.92,90000.0,13.21,6,19.0,16.0,0.0,0.0,0
6000.0,16.55,43000.0,15.76,2,5.0,63.1,0.0,0.0,0
30000.0,16.55,72000.0,1.92,3,3.0,26.6,0.0,1.0,0
15000.0,13.33,35000.0,29.29,2,9.0,42.9,0.0,0.0,1
2300.0,18.2,32000.0,27.83,8,6.0,43.0,0.0,2.0,0
15000.0,10.99,60000.0,9.02,2,6.0,51.1,0.0,0.0,0
10000.0,7.89,75000.0,32.3,10,20.0,22.7,0.0,3.0,0
15000.0,9.17,120000.0,20.8,3,18.0,47.1,4.0,2.0,1
5000.0,14.48,27500.0,35.53,3,18.0,32.1,0.0,1.0,1
16000.0,18.25,98000.0,24.05,0,9.0,47.6,0.0,0.0,0
25000.0,12.29,147000.0,10.37,10,4.0,87.7,1.0,1.0,0
12000.0,12.88,52000.0,5.75,8,7.0,38.0,0.0,0.0,0
6000.0,12.69,56000.0,36.41,10,26.0,49.5,1.0,0.0,1
15000.0,12.29,105000.0,8.21,7,11.0,53.8,0.0,1.0,0
35000.0,15.41,111768.0,17.26,8,11.0,55.1,0.0,1.0,0
10000.0,8.18,43190.0,7.86,7,8.0,42.0,0.0,1.0,0
10200.0,13.18,65000.0,19.05,10,7.0,37.1,0.0,0.0,0
6000.0,9.17,50000.0,14.43,5,4.0,82.0,1.0,0.0,0
25000.0,13.99,135000.0,8.65,0,14.0,4.1,0.0,1.0,0
16000.0,11.99,52000.0,11.52,8,4.0,84.3,0.0,1.0,0
35000.0,12.69,108000.0,25.62,4,5.0,62.4,0.0,0.0,0
12000.0,16.55,70000.0,15.09,10,9.0,35.0,1.0,1.0,0
14000.0,10.64,120000.0,16.45,9,22.0,44.5,0.0,1.0,0
20000.0,11.53,67000.0,14.4,4,19.0,55.5,0.0,0.0,0
5000.0,12.29,39000.0,6.37,0,6.0,44.2,0.0,0.0,1
12250.0,8.18,69045.0,14.31,0,13.0,79.3,0.0,0.0,0
10825.0,20.99,70000.0,38.2,3,10.0,95.1,0.0,0.0,0
15000.0,13.33,46000.0,21.86,3,13.0,32.9,0.0,0.0,0
17500.0,15.41,35000.0,18.66,2,22.0,43.2,1.0,0.0,0
20000.0,17.57,115000.0,26.28,10,9.0,48.9,0.0,0.0,0
12800.0,9.17,72000.0,13.15,1,8.0,32.7,0.0,0.0,0
8500.0,13.33,72000.0,26.25,10,9.0,79.1,0.0,0.0,1
11200.0,14.65,44000.0,31.31,3,34.0,33.3,0.0,0.0,0
8400.0,11.53,122500.0,23.38,8,15.0,72.3,0.0,1.0,0
25000.0,26.77,100000.0,22.46,4,9.0,78.5,0.0,0.0,0
7525.0,18.25,21000.0,15.14,9,10.0,22.1,0.0,0.0,0
30000.0,20.99,62000.0,9.51,3,8.0,70.3,0.0,0.0,0
28000.0,16.99,80000.0,14.03,8,7.0,69.0,0.0,0.0,1
16000.0,9.17,48000.0,25.83,3,12.0,77.1,0.0,0.0,1
8000.0,8.18,36000.0,22.5,10,11.0,30.2,1.0,0.0,0
5000.0,9.17,25000.0,17.14,2,5.0,36.1,0.0,0.0,0
8000.0,9.99,80000.0,16.77,9,16.0,55.0,2.0,0.0,1
18000.0,12.29,69000.0,25.08,10,11.0,70.8,0.0,0.0,0
11200.0,12.29,81000.0,12.87,10,6.0,54.9,1.0,2.0,0
28000.0,22.45,98000.0,19.88,10,10.0,29.9,0.0,0.0,1
12000.0,9.99,42000.0,24.2,2,18.0,36.7,0.0,1.0,0
2000.0,15.61,14400.0,27.08,0,5.0,53.8,0.0,1.0,0
5000.0,12.69,103000.0,29.97,9,15.0,22.0,0.0,0.0,0
25200.0,13.33,85000.0,28.12,8,24.0,60.1,0.0,0.0,1
11000.0,6.39,90000.0,12.96,10,14.0,42.9,0.0,0.0,0
35000.0,18.55,80000.0,35.24,3,20.0,58.9,1.0,0.0,0
35000.0,12.69,115000.0,14.29,10,6.0,92.9,0.0,0.0,0
15000.0,13.33,85000.0,23.41,10,13.0,57.4,2.0,0.0,0
3000.0,14.65,54000.0,26.3,9,16.0,71.0,0.0,1.0,0
22000.0,12.69,101000.0,24.16,0,8.0,51.5,0.0,0.0,0
10000.0,15.61,40000.0,35.85,3,7.0,83.1,0.0,0.0,0
12000.0,9.17,35000.0,14.47,4,5.0,68.0,1.0,0.0,0
15000.0,12.69,80000.0,13.25,10,16.0,29.6,1.0,0.0,0
11000.0,8.18,61000.0,13.71,8,9.0,49.0,1.0,0.0,0
5000.0,12.69,19000.0,28.36,0,7.0,43.3,0.0,0.0,0
10000.0,11.53,90000.0,19.73,2,11.0,12.3,0.0,0.0,0
17000.0,5.32,95000.0,5.34,10,14.0,36.1,0.0,0.0,0
18800.0,13.99,47000.0,16.39,9,7.0,52.0,0.0,1.0,1
30000.0,18.2,108000.0,16.96,10,22.0,56.5,0.0,0.0,1
35000.0,8.18,110000.0,22.89,10,20.0,43.6,0.0,0.0,0
10000.0,12.59,50000.0,29.33,0,20.0,57.5,0.0,2.0,0
24000.0,12.69,150000.0,4.42,10,3.0,94.2,0.0,1.0,0
18000.0,6.89,110000.0,18.61,7,16.0,69.9,0.0,0.0,0
10000.0,11.53,94000.0,18.17,10,11.0,62.0,0.0,0.0,0
12000.0,7.89,44000.0,16.48,3,8.0,36.8,0.0,0.0,0
9500.0,13.99,35900.0,23.04,3,7.0,34.8,1.0,0.0,0
8000.0,9.17,33280.0,25.71,3,10.0,49.7,0.0,0.0,0
7800.0,19.99,26000.0,21.19,0,7.0,55.8,0.0,0.0,0
20000.0,5.32,160000.0,8.54,10,21.0,27.5,0.0,1.0,0
12000.0,13.33,73000.0,16.25,8,14.0,37.0,0.0,0.0,1
3500.0,11.22,56000.0,31.93,10,10.0,81.4,0.0,0.0,0
22425.0,9.17,51000.0,15.72,8,20.0,11.2,0.0,0.0,0
25000.0,10.99,117000.0,20.31,10,18.0,79.0,0.0,0.0,0
7000.0,9.17,45000.0,5.55,2,8.0,26.0,1.0,0.0,0
8000.0,10.99,30000.0,2.39,7,11.0,72.4,0.0,0.0,0
28000.0,6.24,150000.0,20.28,0,8.0,85.5,0.0,0.0,0
6025.0,13.33,32500.0,6.78,5,16.0,42.8,0.0,0.0,0
20000.0,9.99,220000.0,7.77,10,9.0,57.0,0.0,2.0,0
17500.0,9.99,130000.0,10.43,10,9.0,66.9,0.0,0.0,0
32000.0,13.99,82000.0,30.15,10,21.0,75.4,0.0,0.0,0
13000.0,7.89,53000.0,14.9,10,14.0,32.1,0.0,0.0,0
35000.0,12.59,121750.0,12.85,10,12.0,68.0,0.0,0.0,0
9000.0,5.32,65000.0,24.26,3,12.0,41.5,0.0,0.0,0
5000.0,12.59,75000.0,14.5,2,10.0,25.6,1.0,1.0,0
10000.0,19.99,42000.0,15.06,9,11.0,36.7,0.0,0.0,0
14000.0,15.61,90000.0,11.41,2,8.0,59.7,0.0,0.0,0
5000.0,9.17,125000.0,16.93,10,15.0,31.4,1.0,1.0,1
10000.0,8.18,101000.0,5.18,3,7.0,33.7,1.0,0.0,0
21600.0,14.65,98000.0,2.6,2,7.0,56.7,0.0,0.0,1
20000.0,6.89,95000.0,9.49,10,10.0,30.3,1.0,0.0,0
1200.0,13.99,25000.0,38.24,9,7.0,71.3,0.0,0.0,1
25000.0,7.26,150000.0,18.64,10,27.0,64.6,0.0,0.0,0
10000.0,14.65,138000.0,17.07,10,13.0,75.9,0.0,0.0,0
20000.0,15.61,87000.0,22.54,10,10.0,55.9,1.0,1.0,0
7000.0,12.59,65000.0,9.55,5,5.0,58.8,0.0,0.0,0
27875.0,7.89,62500.0,12.58,10,11.0,23.3,0.0,0.0,0
10700.0,21.99,28216.8,21.05,5,5.0,22.1,0.0,1.0,0
11200.0,7.26,36000.0,14.25,10,8.0,56.2,0.0,0.0,0
5700.0,14.65,45000.0,21.47,3,8.0,60.2,1.0,0.0,0
10000.0,11.53,100000.0,4.87,7,7.0,58.1,0.0,0.0,0
20000.0,7.89,57200.0,27.15,10,23.0,30.4,0.0,0.0,0
13500.0,5.32,102000.0,13.99,10,14.0,4.2,0.0,0.0,0
5000.0,9.99,45000.0,14.64,10,13.0,47.3,1.0,0.0,0
23375.0,18.55,70000.0,33.02,10,17.0,75.8,1.0,0.0,0
1800.0,13.99,60000.0,22.22,2,4.0,96.5,0.0,0.0,0
22825.0,11.53,205000.0,8.87,3,5.0,96.1,1.0,0.0,0
20000.0,13.99,160000.0,12.02,8,7.0,101.2,0.0,1.0,0
35000.0,11.22,250000.0,8.8,10,12.0,83.0,2.0,3.0,0
6250.0,9.17,45000.0,32.11,5,7.0,36.4,0.0,0.0,0
24000.0,14.48,150000.0,32.55,3,27.0,74.1,0.0,0.0,0
11200.0,6.68,67000.0,2.38,2,9.0,17.1,0.0,0.0,0
20000.0,5.32,130000.0,23.09,10,11.0,25.2,0.0,0.0,0
18000.0,16.55,98000.0,6.88,9,5.0,5.7,5.0,0.0,1
10000.0,7.89,44000.0,23.4,3,9.0,27.2,0.0,0.0,0
18000.0,17.57,80000.0,18.27,0,12.0,53.8,0.0,0.0,1
17000.0,20.99,45000.0,28.59,0,8.0,79.0,0.0,0.0,1
8000.0,9.17,65000.0,11.13,10,6.0,50.1,1.0,0.0,1
8000.0,16.55,40000.0,33.75,3,16.0,34.1,1.0,0.0,1
6000.0,8.18,92000.0,15.48,7,25.0,30.6,1.0,0.0,0
5000.0,8.18,84000.0,29.02,7,18.0,69.4,0.0,1.0,0
10000.0,6.92,57000.0,6.11,10,7.0,38.7,1.0,0.0,0
7200.0,12.59,43164.0,9.26,4,13.0,76.2,0.0,0.0,1
24000.0,6.89,120000.0,22.67,5,13.0,55.9,0.0,0.0,0
35000.0,12.29,250000.0,9.46,0,15.0,42.9,0.0,0.0,0
20000.0,7.26,250000.0,5.02,0,9.0,27.2,0.0,0.0,0
20000.0,7.89,110000.0,7.52,8,11.0,47.1,0.0,1.0,0
20800.0,5.32,400000.0,8.27,10,11.0,56.8,0.0,1.0,0
12500.0,6.49,160000.0,11.53,10,13.0,10.9,0.0,0.0,0
10075.0,13.99,62000.0,25.63,10,16.0,30.0,0.0,0.0,0
5000.0,16.99,80000.0,7.67,10,13.0,32.4,0.0,0.0,1
25000.0,13.33,50000.0,17.93,0,6.0,75.0,0.0,0.0,0
3200.0,13.99,29120.0,23.87,0,13.0,83.2,1.0,0.0,1
8000.0,12.29,45000.0,6.4,10,9.0,63.1,1.0,3.0,0
12000.0,9.17,72000.0,10.5,4,7.0,42.0,5.0,0.0,0
11500.0,8.18,53500.0,9.04,2,17.0,59.0,0.0,0.0,0
21000.0,13.33,122000.0,14.01,2,18.0,18.3,0.0,1.0,0
26000.0,13.99,82000.0,26.06,10,18.0,49.0,0.0,1.0,0
10000.0,12.69,75000.0,8.62,10,9.0,58.6,1.0,0.0,0
12000.0,9.99,50000.0,8.64,4,6.0,66.1,0.0,0.0,0
20000.0,17.86,65000.0,10.04,2,7.0,55.9,0.0,1.0,0
12000.0,9.99,56000.0,6.15,9,8.0,39.5,1.0,0.0,0
8000.0,9.99,60000.0,38.28,10,20.0,65.2,0.0,0.0,0
14000.0,19.19,90000.0,29.4,9,18.0,83.8,0.0,0.0,0
17000.0,18.25,85000.0,17.46,0,11.0,58.0,0.0,0.0,0
22475.0,17.57,74000.0,30.4,2,13.0,82.7,0.0,0.0,0
4000.0,10.99,38000.0,12.03,3,8.0,74.3,0.0,0.0,0
25475.0,13.33,85000.0,11.66,2,10.0,66.3,0.0,0.0,0
4800.0,13.33,20000.0,16.32,2,11.0,68.6,0.0,1.0,0
35000.0,18.25,160000.0,17.0,7,10.0,63.2,0.0,0.0,1
15000.0,13.99,52000.0,28.46,2,10.0,71.6,0.0,0.0,1
18000.0,11.53,110000.0,12.26,5,11.0,54.7,0.0,1.0,0
4000.0,15.61,95000.0,10.85,3,9.0,57.2,0.0,0.0,0
10800.0,18.99,50000.0,34.76,10,10.0,87.6,0.0,0.0,0
15000.0,6.92,50000.0,14.23,10,40.0,11.3,0.0,0.0,0
8000.0,6.92,45000.0,1.97,1,6.0,9.0,0.0,0.0,0
3000.0,12.69,36000.0,22.37,10,17.0,69.3,0.0,0.0,0
10000.0,13.18,72000.0,19.92,10,12.0,32.6,0.0,0.0,0
24000.0,8.18,180000.0,27.92,10,16.0,82.0,0.0,1.0,0
12675.0,18.25,63000.0,23.66,6,20.0,83.5,0.0,0.0,0
20000.0,13.99,75000.0,27.79,6,18.0,79.4,0.0,0.0,0
20000.0,7.89,77000.0,23.36,5,16.0,62.5,0.0,1.0,0
8000.0,14.65,46500.0,14.12,2,12.0,25.7,0.0,1.0,0
12000.0,9.17,85000.0,34.25,2,10.0,59.0,0.0,0.0,0
24275.0,19.99,66000.0,26.65,10,19.0,37.2,0.0,0.0,1
15000.0,9.17,51871.0,8.98,1,7.0,21.3,0.0,0.0,0
12000.0,6.92,70000.0,19.69,4,13.0,77.3,0.0,0.0,0
20000.0,10.99,50000.0,20.38,7,6.0,68.7,0.0,0.0,0
11200.0,7.89,44000.0,16.83,10,7.0,87.9,0.0,0.0,0
24000.0,7.89,82000.0,20.16,4,13.0,44.0,0.0,0.0,0
3575.0,11.53,56000.0,11.72,7,4.0,78.1,0.0,0.0,0
4000.0,14.65,56600.0,25.03,7,13.0,88.2,0.0,0.0,1
9425.0,12.29,34000.0,23.97,2,24.0,57.1,0.0,0.0,0
24525.0,25.8,56000.0,22.85,10,14.0,56.6,0.0,0.0,0
15125.0,15.61,76500.0,10.31,10,14.0,27.0,3.0,0.0,1
4000.0,15.61,32500.0,18.5,1,7.0,47.2,0.0,0.0,1
5000.0,7.89,22000.0,25.15,2,20.0,19.8,0.0,0.0,0
24000.0,6.89,85000.0,14.92,9,19.0,57.3,1.0,0.0,0
18000.0,14.48,143954.0,13.28,10,12.0,56.1,1.0,0.0,0
8000.0,11.53,56000.0,17.85,0,11.0,80.0,0.0,0.0,0
7000.0,7.89,62000.0,20.42,8,10.0,38.6,3.0,0.0,1
21000.0,13.99,105808.0,16.05,8,15.0,78.1,0.0,0.0,0
11950.0,14.65,34000.0,22.31,3,14.0,9.9,0.0,0.0,0
28800.0,15.61,60000.0,27.94,10,10.0,64.8,0.0,0.0,0
14000.0,12.29,103000.0,13.74,10,16.0,52.3,1.0,0.0,0
